year,week,week_label,week_start_date,week_end_date,geography,age_group,sex,deaths,population,age_coarse,weeknumber,timeindex,logpop,expected_deaths,excess_deaths
2024,34,2024-W34,2024-08-19,2024-08-25,England,65-69,people,106,2903390,30-69,34,502,15,105,1
2024,34,2024-W34,2024-08-19,2024-08-25,England,70-74,people,165,2903390,70+,34,502,15,169,-4
2024,34,2024-W34,2024-08-19,2024-08-25,England,75-79,people,258,2322712,70+,34,502,15,269,-11
2024,34,2024-W34,2024-08-19,2024-08-25,England,80-84,people,422,1742034,70+,34,502,14,403,19
2024,34,2024-W34,2024-08-19,2024-08-25,England,85-89,people,386,871017,70+,34,502,14,405,-19
2024,34,2024-W34,2024-08-19,2024-08-25,England,90+,people,519,580678,70+,34,502,13,530,-11
2024,34,2024-W34,2024-08-19,2024-08-25,England,All ages,people,2074,55454749,70+,34,502,18,2096,-22
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,0-29,people,2,1039108,70+,34,502,14,1,1
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,30-44,people,2,550116,70+,34,502,13,1,1
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,45-49,people,0,183372,30-69,34,502,12,1,-1
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,50-54,people,2,183372,30-69,34,502,12,2,0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,55-59,people,2,183372,30-69,34,502,12,2,-0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,60-64,people,4,183372,30-69,34,502,12,4,0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,65-69,people,6,152810,30-69,34,502,12,6,0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,70-74,people,9,152810,70+,34,502,12,9,0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,75-79,people,14,122248,70+,34,502,12,14,-0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,80-84,people,23,91686,70+,34,502,11,21,2
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,85-89,people,20,45843,70+,34,502,11,22,-2
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,90+,people,28,30562,70+,34,502,10,28,-0
2024,34,2024-W34,2024-08-19,2024-08-25,Wales,All ages,people,112,2918671,70+,34,502,15,111,1
2024,35,2024-W35,2024-08-26,2024-09-01,England,0-29,people,27,19743052,70+,35,503,17,28,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England,30-44,people,25,10452204,70+,35,503,16,28,-3
2024,35,2024-W35,2024-08-26,2024-09-01,England,45-49,people,17,3484068,30-69,35,503,15,19,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England,50-54,people,29,3484068,30-69,35,503,15,31,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England,55-59,people,47,3484068,30-69,35,503,15,49,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England,60-64,people,70,3484068,30-69,35,503,15,74,-4
2024,35,2024-W35,2024-08-26,2024-09-01,England,65-69,people,105,2903390,30-69,35,503,15,112,-7
2024,35,2024-W35,2024-08-26,2024-09-01,England,70-74,people,158,2903390,70+,35,503,15,182,-24
2024,35,2024-W35,2024-08-26,2024-09-01,England,75-79,people,270,2322712,70+,35,503,15,290,-20
2024,35,2024-W35,2024-08-26,2024-09-01,England,80-84,people,425,1742034,70+,35,503,14,435,-10
2024,35,2024-W35,2024-08-26,2024-09-01,England,85-89,people,387,871017,70+,35,503,14,437,-50
2024,35,2024-W35,2024-08-26,2024-09-01,England,90+,people,532,580678,70+,35,503,13,571,-39
2024,35,2024-W35,2024-08-26,2024-09-01,England,All ages,people,2092,55454749,70+,35,503,18,2260,-168
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,0-29,people,2,1039108,70+,35,503,14,2,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,30-44,people,2,550116,70+,35,503,13,2,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,45-49,people,1,183372,30-69,35,503,12,1,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,50-54,people,2,183372,30-69,35,503,12,2,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,55-59,people,2,183372,30-69,35,503,12,3,-1
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,60-64,people,4,183372,30-69,35,503,12,4,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,65-69,people,6,152810,30-69,35,503,12,6,0
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,70-74,people,9,152810,70+,35,503,12,10,-1
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,75-79,people,14,122248,70+,35,503,12,15,-1
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,80-84,people,22,91686,70+,35,503,11,23,-1
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,85-89,people,21,45843,70+,35,503,11,23,-2
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,90+,people,29,30562,70+,35,503,10,30,-1
2024,35,2024-W35,2024-08-26,2024-09-01,Wales,All ages,people,114,2918671,70+,35,503,15,120,-6
2024,36,2024-W36,2024-09-02,2024-09-08,England,0-29,people,32,19743052,70+,36,504,17,33,-1
2024,36,2024-W36,2024-09-02,2024-09-08,England,30-44,people,33,10452204,70+,36,504,16,32,1
2024,36,2024-W36,2024-09-02,2024-09-08,England,45-49,people,23,3484068,30-69,36,504,15,22,1
2024,36,2024-W36,2024-09-02,2024-09-08,England,50-54,people,36,3484068,30-69,36,504,15,36,0
2024,36,2024-W36,2024-09-02,2024-09-08,England,55-59,people,57,3484068,30-69,36,504,15,57,-0
2024,36,2024-W36,2024-09-02,2024-09-08,England,60-64,people,87,3484068,30-69,36,504,15,86,1
2024,36,2024-W36,2024-09-02,2024-09-08,England,65-69,people,138,2903390,30-69,36,504,15,131,7
2024,36,2024-W36,2024-09-02,2024-09-08,England,70-74,people,210,2903390,70+,36,504,15,208,2
2024,36,2024-W36,2024-09-02,2024-09-08,England,75-79,people,321,2322712,70+,36,504,15,332,-11
2024,36,2024-W36,2024-09-02,2024-09-08,England,80-84,people,519,1742034,70+,36,504,14,498,21
2024,36,2024-W36,2024-09-02,2024-09-08,England,85-89,people,515,871017,70+,36,504,14,500,15
2024,36,2024-W36,2024-09-02,2024-09-08,England,90+,people,668,580678,70+,36,504,13,653,15
2024,36,2024-W36,2024-09-02,2024-09-08,England,All ages,people,2639,55454749,70+,36,504,18,2586,53
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,0-29,people,2,1039108,70+,36,504,14,2,0
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,30-44,people,2,550116,70+,36,504,13,2,0
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,45-49,people,2,183372,30-69,36,504,12,1,1
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,50-54,people,2,183372,30-69,36,504,12,2,0
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,55-59,people,4,183372,30-69,36,504,12,3,1
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,60-64,people,4,183372,30-69,36,504,12,5,-1
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,65-69,people,8,152810,30-69,36,504,12,7,1
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,70-74,people,11,152810,70+,36,504,12,11,-0
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,75-79,people,16,122248,70+,36,504,12,18,-2
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,80-84,people,26,91686,70+,36,504,11,26,-0
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,85-89,people,26,45843,70+,36,504,11,27,-1
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,90+,people,37,30562,70+,36,504,10,35,2
2024,36,2024-W36,2024-09-02,2024-09-08,Wales,All ages,people,140,2918671,70+,36,504,15,137,3
2024,37,2024-W37,2024-09-09,2024-09-15,England,0-29,people,32,19743052,70+,37,505,17,33,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England,30-44,people,33,10452204,70+,37,505,16,32,1
2024,37,2024-W37,2024-09-09,2024-09-15,England,45-49,people,22,3484068,30-69,37,505,15,22,0
2024,37,2024-W37,2024-09-09,2024-09-15,England,50-54,people,37,3484068,30-69,37,505,15,36,1
2024,37,2024-W37,2024-09-09,2024-09-15,England,55-59,people,57,3484068,30-69,37,505,15,58,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England,60-64,people,81,3484068,30-69,37,505,15,87,-6
2024,37,2024-W37,2024-09-09,2024-09-15,England,65-69,people,136,2903390,30-69,37,505,15,132,4
2024,37,2024-W37,2024-09-09,2024-09-15,England,70-74,people,215,2903390,70+,37,505,15,209,6
2024,37,2024-W37,2024-09-09,2024-09-15,England,75-79,people,349,2322712,70+,37,505,15,332,17
2024,37,2024-W37,2024-09-09,2024-09-15,England,80-84,people,486,1742034,70+,37,505,14,499,-13
2024,37,2024-W37,2024-09-09,2024-09-15,England,85-89,people,513,871017,70+,37,505,14,501,12
2024,37,2024-W37,2024-09-09,2024-09-15,England,90+,people,637,580678,70+,37,505,13,655,-18
2024,37,2024-W37,2024-09-09,2024-09-15,England,All ages,people,2598,55454749,70+,37,505,18,2592,6
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,0-29,people,2,1039108,70+,37,505,14,2,0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,30-44,people,2,550116,70+,37,505,13,2,0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,45-49,people,2,183372,30-69,37,505,12,1,1
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,50-54,people,2,183372,30-69,37,505,12,2,0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,55-59,people,3,183372,30-69,37,505,12,3,-0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,60-64,people,4,183372,30-69,37,505,12,5,-1
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,65-69,people,7,152810,30-69,37,505,12,7,-0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,70-74,people,11,152810,70+,37,505,12,11,-0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,75-79,people,17,122248,70+,37,505,12,18,-1
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,80-84,people,27,91686,70+,37,505,11,27,0
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,85-89,people,26,45843,70+,37,505,11,27,-1
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,90+,people,34,30562,70+,37,505,10,35,-1
2024,37,2024-W37,2024-09-09,2024-09-15,Wales,All ages,people,137,2918671,70+,37,505,15,138,-1
2024,38,2024-W38,2024-09-16,2024-09-22,England,0-29,people,34,19743052,70+,38,506,17,33,1
2024,38,2024-W38,2024-09-16,2024-09-22,England,30-44,people,30,10452204,70+,38,506,16,33,-3
2024,38,2024-W38,2024-09-16,2024-09-22,England,45-49,people,22,3484068,30-69,38,506,15,22,0
2024,38,2024-W38,2024-09-16,2024-09-22,England,50-54,people,34,3484068,30-69,38,506,15,36,-2
2024,38,2024-W38,2024-09-16,2024-09-22,England,55-59,people,60,3484068,30-69,38,506,15,57,3
2024,38,2024-W38,2024-09-16,2024-09-22,England,60-64,people,81,3484068,30-69,38,506,15,86,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England,65-69,people,126,2903390,30-69,38,506,15,131,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England,70-74,people,220,2903390,70+,38,506,15,213,7
2024,38,2024-W38,2024-09-16,2024-09-22,England,75-79,people,329,2322712,70+,38,506,15,339,-10
2024,38,2024-W38,2024-09-16,2024-09-22,England,80-84,people,524,1742034,70+,38,506,14,509,15
2024,38,2024-W38,2024-09-16,2024-09-22,England,85-89,people,509,871017,70+,38,506,14,511,-2
2024,38,2024-W38,2024-09-16,2024-09-22,England,90+,people,672,580678,70+,38,506,13,668,4
2024,38,2024-W38,2024-09-16,2024-09-22,England,All ages,people,2641,55454749,70+,38,506,18,2644,-3
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,0-29,people,2,1039108,70+,38,506,14,2,0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,30-44,people,2,550116,70+,38,506,13,2,0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,45-49,people,2,183372,30-69,38,506,12,1,1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,50-54,people,2,183372,30-69,38,506,12,2,0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,55-59,people,4,183372,30-69,38,506,12,3,1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,60-64,people,4,183372,30-69,38,506,12,5,-1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,65-69,people,7,152810,30-69,38,506,12,7,0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,70-74,people,10,152810,70+,38,506,12,11,-1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,75-79,people,18,122248,70+,38,506,12,18,-0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,80-84,people,26,91686,70+,38,506,11,27,-1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,85-89,people,27,45843,70+,38,506,11,27,-0
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,90+,people,34,30562,70+,38,506,10,35,-1
2024,38,2024-W38,2024-09-16,2024-09-22,Wales,All ages,people,138,2918671,70+,38,506,15,141,-3
2024,39,2024-W39,2024-09-23,2024-09-29,England,0-29,people,34,19743052,70+,39,507,17,33,1
2024,39,2024-W39,2024-09-23,2024-09-29,England,30-44,people,32,10452204,70+,39,507,16,33,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England,45-49,people,22,3484068,30-69,39,507,15,22,0
2024,39,2024-W39,2024-09-23,2024-09-29,England,50-54,people,33,3484068,30-69,39,507,15,36,-3
2024,39,2024-W39,2024-09-23,2024-09-29,England,55-59,people,58,3484068,30-69,39,507,15,58,0
2024,39,2024-W39,2024-09-23,2024-09-29,England,60-64,people,85,3484068,30-69,39,507,15,87,-2
2024,39,2024-W39,2024-09-23,2024-09-29,England,65-69,people,137,2903390,30-69,39,507,15,132,5
2024,39,2024-W39,2024-09-23,2024-09-29,England,70-74,people,211,2903390,70+,39,507,15,211,0
2024,39,2024-W39,2024-09-23,2024-09-29,England,75-79,people,342,2322712,70+,39,507,15,336,6
2024,39,2024-W39,2024-09-23,2024-09-29,England,80-84,people,503,1742034,70+,39,507,14,504,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England,85-89,people,513,871017,70+,39,507,14,506,7
2024,39,2024-W39,2024-09-23,2024-09-29,England,90+,people,716,580678,70+,39,507,13,662,54
2024,39,2024-W39,2024-09-23,2024-09-29,England,All ages,people,2686,55454749,70+,39,507,18,2620,66
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,0-29,people,2,1039108,70+,39,507,14,2,0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,30-44,people,2,550116,70+,39,507,13,2,0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,45-49,people,2,183372,30-69,39,507,12,1,1
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,50-54,people,2,183372,30-69,39,507,12,2,0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,55-59,people,3,183372,30-69,39,507,12,3,-0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,60-64,people,4,183372,30-69,39,507,12,5,-1
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,65-69,people,6,152810,30-69,39,507,12,7,-1
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,70-74,people,11,152810,70+,39,507,12,11,-0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,75-79,people,17,122248,70+,39,507,12,18,-1
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,80-84,people,25,91686,70+,39,507,11,27,-2
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,85-89,people,26,45843,70+,39,507,11,27,-1
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,90+,people,35,30562,70+,39,507,10,35,-0
2024,39,2024-W39,2024-09-23,2024-09-29,Wales,All ages,people,135,2918671,70+,39,507,15,139,-4
2024,40,2024-W40,2024-09-30,2024-10-06,England,0-29,people,30,19743052,70+,40,508,17,33,-3
2024,40,2024-W40,2024-09-30,2024-10-06,England,30-44,people,32,10452204,70+,40,508,16,33,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England,45-49,people,22,3484068,30-69,40,508,15,22,-0
2024,40,2024-W40,2024-09-30,2024-10-06,England,50-54,people,35,3484068,30-69,40,508,15,36,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England,55-59,people,53,3484068,30-69,40,508,15,58,-5
2024,40,2024-W40,2024-09-30,2024-10-06,England,60-64,people,86,3484068,30-69,40,508,15,87,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England,65-69,people,134,2903390,30-69,40,508,15,133,1
2024,40,2024-W40,2024-09-30,2024-10-06,England,70-74,people,203,2903390,70+,40,508,15,211,-8
2024,40,2024-W40,2024-09-30,2024-10-06,England,75-79,people,341,2322712,70+,40,508,15,336,5
2024,40,2024-W40,2024-09-30,2024-10-06,England,80-84,people,525,1742034,70+,40,508,14,504,21
2024,40,2024-W40,2024-09-30,2024-10-06,England,85-89,people,504,871017,70+,40,508,14,506,-2
2024,40,2024-W40,2024-09-30,2024-10-06,England,90+,people,643,580678,70+,40,508,13,662,-19
2024,40,2024-W40,2024-09-30,2024-10-06,England,All ages,people,2608,55454749,70+,40,508,18,2619,-11
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,0-29,people,2,1039108,70+,40,508,14,2,0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,30-44,people,2,550116,70+,40,508,13,2,0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,45-49,people,2,183372,30-69,40,508,12,1,1
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,50-54,people,2,183372,30-69,40,508,12,2,0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,55-59,people,3,183372,30-69,40,508,12,3,-0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,60-64,people,4,183372,30-69,40,508,12,5,-1
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,65-69,people,8,152810,30-69,40,508,12,7,1
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,70-74,people,11,152810,70+,40,508,12,11,-0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,75-79,people,18,122248,70+,40,508,12,18,0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,80-84,people,26,91686,70+,40,508,11,27,-1
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,85-89,people,26,45843,70+,40,508,11,27,-1
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,90+,people,35,30562,70+,40,508,10,35,-0
2024,40,2024-W40,2024-09-30,2024-10-06,Wales,All ages,people,139,2918671,70+,40,508,15,139,-0
2024,41,2024-W41,2024-10-07,2024-10-13,England,0-29,people,31,19743052,70+,41,509,17,33,-2
2024,41,2024-W41,2024-10-07,2024-10-13,England,30-44,people,34,10452204,70+,41,509,16,32,2
2024,41,2024-W41,2024-10-07,2024-10-13,England,45-49,people,22,3484068,30-69,41,509,15,22,0
2024,41,2024-W41,2024-10-07,2024-10-13,England,50-54,people,34,3484068,30-69,41,509,15,36,-2
2024,41,2024-W41,2024-10-07,2024-10-13,England,55-59,people,58,3484068,30-69,41,509,15,58,0
2024,41,2024-W41,2024-10-07,2024-10-13,England,60-64,people,85,3484068,30-69,41,509,15,86,-1
2024,41,2024-W41,2024-10-07,2024-10-13,England,65-69,people,137,2903390,30-69,41,509,15,132,5
2024,41,2024-W41,2024-10-07,2024-10-13,England,70-74,people,207,2903390,70+,41,509,15,208,-1
2024,41,2024-W41,2024-10-07,2024-10-13,England,75-79,people,358,2322712,70+,41,509,15,332,26
2024,41,2024-W41,2024-10-07,2024-10-13,England,80-84,people,531,1742034,70+,41,509,14,498,33
2024,41,2024-W41,2024-10-07,2024-10-13,England,85-89,people,494,871017,70+,41,509,14,500,-6
2024,41,2024-W41,2024-10-07,2024-10-13,England,90+,people,688,580678,70+,41,509,13,654,34
2024,41,2024-W41,2024-10-07,2024-10-13,England,All ages,people,2679,55454749,70+,41,509,18,2588,91
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,0-29,people,2,1039108,70+,41,509,14,2,0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,30-44,people,2,550116,70+,41,509,13,2,0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,45-49,people,2,183372,30-69,41,509,12,1,1
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,50-54,people,2,183372,30-69,41,509,12,2,0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,55-59,people,3,183372,30-69,41,509,12,3,-0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,60-64,people,4,183372,30-69,41,509,12,5,-1
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,65-69,people,8,152810,30-69,41,509,12,7,1
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,70-74,people,11,152810,70+,41,509,12,11,-0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,75-79,people,18,122248,70+,41,509,12,18,0
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,80-84,people,25,91686,70+,41,509,11,26,-1
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,85-89,people,26,45843,70+,41,509,11,27,-1
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,90+,people,33,30562,70+,41,509,10,35,-2
2024,41,2024-W41,2024-10-07,2024-10-13,Wales,All ages,people,136,2918671,70+,41,509,15,138,-2
2024,42,2024-W42,2024-10-14,2024-10-20,England,0-29,people,31,19743052,70+,42,510,17,32,-1
2024,42,2024-W42,2024-10-14,2024-10-20,England,30-44,people,31,10452204,70+,42,510,16,32,-1
2024,42,2024-W42,2024-10-14,2024-10-20,England,45-49,people,22,3484068,30-69,42,510,15,22,-0
2024,42,2024-W42,2024-10-14,2024-10-20,England,50-54,people,37,3484068,30-69,42,510,15,36,1
2024,42,2024-W42,2024-10-14,2024-10-20,England,55-59,people,59,3484068,30-69,42,510,15,58,1
2024,42,2024-W42,2024-10-14,2024-10-20,England,60-64,people,86,3484068,30-69,42,510,15,87,-1
2024,42,2024-W42,2024-10-14,2024-10-20,England,65-69,people,134,2903390,30-69,42,510,15,132,2
2024,42,2024-W42,2024-10-14,2024-10-20,England,70-74,people,203,2903390,70+,42,510,15,207,-4
2024,42,2024-W42,2024-10-14,2024-10-20,England,75-79,people,342,2322712,70+,42,510,15,330,12
2024,42,2024-W42,2024-10-14,2024-10-20,England,80-84,people,494,1742034,70+,42,510,14,496,-2
2024,42,2024-W42,2024-10-14,2024-10-20,England,85-89,people,471,871017,70+,42,510,14,498,-27
2024,42,2024-W42,2024-10-14,2024-10-20,England,90+,people,628,580678,70+,42,510,13,651,-23
2024,42,2024-W42,2024-10-14,2024-10-20,England,All ages,people,2538,55454749,70+,42,510,18,2577,-39
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,0-29,people,2,1039108,70+,42,510,14,2,0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,30-44,people,2,550116,70+,42,510,13,2,0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,45-49,people,2,183372,30-69,42,510,12,1,1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,50-54,people,2,183372,30-69,42,510,12,2,0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,55-59,people,3,183372,30-69,42,510,12,3,-0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,60-64,people,4,183372,30-69,42,510,12,5,-1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,65-69,people,7,152810,30-69,42,510,12,7,-0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,70-74,people,12,152810,70+,42,510,12,11,1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,75-79,people,17,122248,70+,42,510,12,18,-1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,80-84,people,26,91686,70+,42,510,11,26,-0
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,85-89,people,27,45843,70+,42,510,11,26,1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,90+,people,34,30562,70+,42,510,10,35,-1
2024,42,2024-W42,2024-10-14,2024-10-20,Wales,All ages,people,138,2918671,70+,42,510,15,137,1
2024,43,2024-W43,2024-10-21,2024-10-27,England,0-29,people,33,19743052,70+,43,511,17,32,1
2024,43,2024-W43,2024-10-21,2024-10-27,England,30-44,people,33,10452204,70+,43,511,16,32,1
2024,43,2024-W43,2024-10-21,2024-10-27,England,45-49,people,23,3484068,30-69,43,511,15,21,2
2024,43,2024-W43,2024-10-21,2024-10-27,England,50-54,people,36,3484068,30-69,43,511,15,35,1
2024,43,2024-W43,2024-10-21,2024-10-27,England,55-59,people,58,3484068,30-69,43,511,15,56,2
2024,43,2024-W43,2024-10-21,2024-10-27,England,60-64,people,83,3484068,30-69,43,511,15,85,-2
2024,43,2024-W43,2024-10-21,2024-10-27,England,65-69,people,122,2903390,30-69,43,511,15,129,-7
2024,43,2024-W43,2024-10-21,2024-10-27,England,70-74,people,193,2903390,70+,43,511,15,206,-13
2024,43,2024-W43,2024-10-21,2024-10-27,England,75-79,people,319,2322712,70+,43,511,15,329,-10
2024,43,2024-W43,2024-10-21,2024-10-27,England,80-84,people,500,1742034,70+,43,511,14,493,7
2024,43,2024-W43,2024-10-21,2024-10-27,England,85-89,people,494,871017,70+,43,511,14,495,-1
2024,43,2024-W43,2024-10-21,2024-10-27,England,90+,people,653,580678,70+,43,511,13,648,5
2024,43,2024-W43,2024-10-21,2024-10-27,England,All ages,people,2547,55454749,70+,43,511,18,2563,-16
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,0-29,people,2,1039108,70+,43,511,14,2,0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,30-44,people,2,550116,70+,43,511,13,2,0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,45-49,people,2,183372,30-69,43,511,12,1,1
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,50-54,people,2,183372,30-69,43,511,12,2,0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,55-59,people,4,183372,30-69,43,511,12,3,1
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,60-64,people,4,183372,30-69,43,511,12,5,-1
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,65-69,people,6,152810,30-69,43,511,12,7,-1
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,70-74,people,11,152810,70+,43,511,12,11,0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,75-79,people,17,122248,70+,43,511,12,17,-0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,80-84,people,25,91686,70+,43,511,11,26,-1
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,85-89,people,26,45843,70+,43,511,11,26,-0
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,90+,people,36,30562,70+,43,511,10,34,2
2024,43,2024-W43,2024-10-21,2024-10-27,Wales,All ages,people,137,2918671,70+,43,511,15,136,1
2024,44,2024-W44,2024-10-28,2024-11-03,England,0-29,people,31,19743052,70+,44,512,17,33,-2
2024,44,2024-W44,2024-10-28,2024-11-03,England,30-44,people,32,10452204,70+,44,512,16,33,-1
2024,44,2024-W44,2024-10-28,2024-11-03,England,45-49,people,21,3484068,30-69,44,512,15,22,-1
2024,44,2024-W44,2024-10-28,2024-11-03,England,50-54,people,35,3484068,30-69,44,512,15,37,-2
2024,44,2024-W44,2024-10-28,2024-11-03,England,55-59,people,58,3484068,30-69,44,512,15,59,-1
2024,44,2024-W44,2024-10-28,2024-11-03,England,60-64,people,84,3484068,30-69,44,512,15,88,-4
